clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_6_90_signer_YES_1,GREAT OK PT_DEM3 RIGHT OKAY GOOD WHAT LOOK YES,GREAT(0.80) OK(0.63) PT_DEM3(0.62) RIGHT(0.58) OKAY(0.56) GOOD(0.53) WHAT(0.51) LOOK(0.51) YES(0.45),YES,False
video_6_92_signer_YES_1,LOOK PT_PRO1PL YES GO OKAY BYE WATCH NS_SALLY,LOOK(0.69) PT_PRO1PL(0.67) YES(0.61) GO(0.58) OKAY(0.55) BYE(0.50) WATCH(0.48) NS_SALLY(0.47),YES,False
video_6_116_signer_YES_1,BYE GREAT LOOK HELLO OKAY THANK-YOU,BYE(0.84) GREAT(0.69) LOOK(0.63) HELLO(0.57) OKAY(0.51) THANK-YOU(0.47),YES,False
video_6_124_signer_YES_1,RIGHT LOOK PT_DEM3 YES OKAY WHAT GOOD,RIGHT(0.65) LOOK(0.64) PT_DEM3(0.63) YES(0.61) OKAY(0.52) WHAT(0.52) GOOD(0.46),YES,False
video_7_48_signer_YES_1,YES OKAY OK RIGHT WATCH GREAT LOOK PT_DEM3,YES(0.74) OKAY(0.73) OK(0.66) RIGHT(0.62) WATCH(0.60) GREAT(0.56) LOOK(0.51) PT_DEM3(0.46),YES,False
video_7_55_signer_YES_1,YES GREAT PT_DEM3 WHAT PT_PRO2 RIGHT PT_PRO1,YES(0.74) GREAT(0.60) PT_DEM3(0.60) WHAT(0.57) PT_PRO2(0.51) RIGHT(0.50) PT_PRO1(0.46),YES,False
video_7_71_signer_YES_1,YES GREAT RIGHT PT_DEM3 GOOD WHAT LOOK,YES(0.86) GREAT(0.82) RIGHT(0.79) PT_DEM3(0.74) GOOD(0.71) WHAT(0.67) LOOK(0.62),YES,False
video_8_41_signer_YES_1,OKAY LOOK OK PT_DEM3 YES RIGHT,OKAY(0.85) LOOK(0.74) OK(0.62) PT_DEM3(0.62) YES(0.54) RIGHT(0.51),YES,False
video_9_27_signer_YES_1,NS_POSSUM PT_PRO3 PT_PRO2 YES THINK GO LOOK WANT PT_PRO1 CAN WHAT RIGHT PT_DEM3 VERY NOT KNOW NO,NS_POSSUM(0.79) PT_PRO3(0.71) PT_PRO2(0.70) YES(0.67) THINK(0.62) GO(0.57) LOOK(0.55) WANT(0.54) PT_PRO1(0.54) CAN(0.54) WHAT(0.53) RIGHT(0.51) PT_DEM3(0.50) VERY(0.49) NOT(0.47) KNOW(0.46) NO(0.45),YES,False
video_9_59_signer_YES_1,GREAT GOOD RIGHT PT_DEM3 LOOK YES WHAT PT_LOC OK OKAY,GREAT(0.75) GOOD(0.59) RIGHT(0.59) PT_DEM3(0.57) LOOK(0.57) YES(0.55) WHAT(0.48) PT_LOC(0.47) OK(0.45) OKAY(0.45),YES,False
video_9_80_signer_YES_1,LOOK PT_DEM3 WHAT GREAT PT_LOC NS_SALLY RIGHT GOOD YES NOW,LOOK(0.79) PT_DEM3(0.78) WHAT(0.74) GREAT(0.71) PT_LOC(0.61) NS_SALLY(0.55) RIGHT(0.52) GOOD(0.48) YES(0.48) NOW(0.46),YES,False
video_9_85_signer_YES_1,YES GREAT RIGHT PT_DEM3 LOOK GOOD WHAT,YES(0.81) GREAT(0.73) RIGHT(0.72) PT_DEM3(0.58) LOOK(0.57) GOOD(0.55) WHAT(0.54),YES,False
video_9_86_signer_YES_1,YES NS_SALLY WHAT GREAT PT_DEM3 LOOK RIGHT,YES(0.76) NS_SALLY(0.70) WHAT(0.69) GREAT(0.67) PT_DEM3(0.65) LOOK(0.59) RIGHT(0.52),YES,False
video_9_91_signer_YES_1,YES WHAT PT_DEM3 NS_POSSUM RIGHT,YES(0.76) WHAT(0.62) PT_DEM3(0.61) NS_POSSUM(0.56) RIGHT(0.46),YES,False
video_10_28_signer_YES_1,OKAY PT_PRO1PL GO LOOK BYE YES WATCH OK,OKAY(0.75) PT_PRO1PL(0.72) GO(0.69) LOOK(0.64) BYE(0.63) YES(0.62) WATCH(0.49) OK(0.46),YES,False
video_10_30_signer_YES_1,YES LOOK CAN RIGHT PT_DEM3 OKAY PT_PRO1PL DO PT_PRO2 WHAT,YES(0.80) LOOK(0.61) CAN(0.60) RIGHT(0.55) PT_DEM3(0.54) OKAY(0.50) PT_PRO1PL(0.48) DO(0.48) PT_PRO2(0.46) WHAT(0.46),YES,False
video_10_49_signer_YES_1,YES NS_POSSUM RIGHT WHAT PT_DEM3 GREAT LOOK NO PT_PRO2,YES(0.92) NS_POSSUM(0.81) RIGHT(0.76) WHAT(0.67) PT_DEM3(0.62) GREAT(0.60) LOOK(0.56) NO(0.56) PT_PRO2(0.53),YES,False
video_10_61_signer_YES_1,YES GREAT PT_DEM3 WHAT RIGHT LOOK NS_POSSUM,YES(0.74) GREAT(0.70) PT_DEM3(0.67) WHAT(0.64) RIGHT(0.57) LOOK(0.54) NS_POSSUM(0.46),YES,False
video_10_92_signer_YES_1,GREAT YES RIGHT GOOD PT_DEM3 LOOK OKAY WHAT PT_LOC,GREAT(0.78) YES(0.73) RIGHT(0.67) GOOD(0.66) PT_DEM3(0.60) LOOK(0.60) OKAY(0.56) WHAT(0.52) PT_LOC(0.45),YES,False
video_11_50_signer_YES_1,YES WATCH OKAY GREAT LOOK RIGHT GO BYE THANK-YOU PT_PRO1PL,YES(0.83) WATCH(0.61) OKAY(0.60) GREAT(0.59) LOOK(0.57) RIGHT(0.56) GO(0.56) BYE(0.56) THANK-YOU(0.54) PT_PRO1PL(0.52),YES,False
video_11_53_signer_YES_1,YES OKAY WATCH RIGHT PT_PRO1PL OK GREAT LOOK GO NS_SALLY,YES(0.80) OKAY(0.75) WATCH(0.71) RIGHT(0.61) PT_PRO1PL(0.57) OK(0.57) GREAT(0.54) LOOK(0.54) GO(0.53) NS_SALLY(0.46),YES,False
video_11_57_signer_YES_1,HELLO YES LOOK NS_SALLY PT_DEM3 GREAT WHAT THANK-YOU PT_LOC,HELLO(0.62) YES(0.60) LOOK(0.59) NS_SALLY(0.58) PT_DEM3(0.52) GREAT(0.48) WHAT(0.48) THANK-YOU(0.46) PT_LOC(0.46),YES,False
video_11_60_signer_YES_1,NS_POSSUM YES PT_PRO2 PT_PRO3 RIGHT LOOK GREAT WHAT GO PT_DEM3,NS_POSSUM(0.86) YES(0.82) PT_PRO2(0.73) PT_PRO3(0.69) RIGHT(0.68) LOOK(0.57) GREAT(0.54) WHAT(0.53) GO(0.48) PT_DEM3(0.48),YES,False
video_11_71_signer_YES_1,OKAY OK YES LOOK NS_SALLY PT_DEM3 RIGHT GREAT WATCH WHAT,OKAY(0.85) OK(0.73) YES(0.70) LOOK(0.69) NS_SALLY(0.64) PT_DEM3(0.60) RIGHT(0.56) GREAT(0.53) WATCH(0.52) WHAT(0.51),YES,False
video_11_89_signer_YES_1,WATCH OKAY GREAT OK YES PT_DEM3 RIGHT WHAT NS_SALLY LOOK,WATCH(0.79) OKAY(0.78) GREAT(0.74) OK(0.72) YES(0.62) PT_DEM3(0.54) RIGHT(0.52) WHAT(0.51) NS_SALLY(0.48) LOOK(0.45),YES,False
video_11_115_signer_YES_1,YES GREAT RIGHT PT_PRO2 PT_DEM3 WHAT GO,YES(0.75) GREAT(0.62) RIGHT(0.61) PT_PRO2(0.54) PT_DEM3(0.53) WHAT(0.49) GO(0.48),YES,False
video_13_36_signer_YES_1,YES GREAT RIGHT WATCH PT_DEM3 NS_POSSUM LOOK,YES(0.88) GREAT(0.70) RIGHT(0.65) WATCH(0.54) PT_DEM3(0.51) NS_POSSUM(0.51) LOOK(0.46),YES,False
video_13_63_signer_YES_1,GREAT YES WATCH NS_POSSUM,GREAT(0.84) YES(0.66) WATCH(0.61) NS_POSSUM(0.48),YES,False
video_13_69_signer_YES_1,GREAT YES WATCH OK PT_DEM3 OKAY,GREAT(0.68) YES(0.61) WATCH(0.60) OK(0.59) PT_DEM3(0.55) OKAY(0.51),YES,False
video_13_78_signer_YES_1,YES RIGHT GREAT PT_DEM3 LOOK WHAT GOOD,YES(0.81) RIGHT(0.76) GREAT(0.75) PT_DEM3(0.62) LOOK(0.57) WHAT(0.54) GOOD(0.51),YES,False
video_13_81_signer_YES_1,OKAY YES LOOK PT_PRO1PL RIGHT GO WATCH GREAT OK,OKAY(0.72) YES(0.69) LOOK(0.63) PT_PRO1PL(0.60) RIGHT(0.58) GO(0.57) WATCH(0.55) GREAT(0.52) OK(0.52),YES,False
video_13_109_signer_YES_1,NS_SALLY CAN OK WHAT MAKE PT_DEM3 PT_PRO1PL PT_PRO1,NS_SALLY(0.76) CAN(0.68) OK(0.54) WHAT(0.53) MAKE(0.51) PT_DEM3(0.51) PT_PRO1PL(0.50) PT_PRO1(0.46),YES,False
video_13_133_signer_YES_1,GREAT YES RIGHT OKAY OK LOOK GO PT_DEM3,GREAT(0.82) YES(0.76) RIGHT(0.70) OKAY(0.64) OK(0.62) LOOK(0.52) GO(0.51) PT_DEM3(0.48),YES,False
video_13_135_signer_YES_1,OKAY WATCH OK YES LOOK PT_PRO1PL RIGHT,OKAY(0.90) WATCH(0.89) OK(0.80) YES(0.70) LOOK(0.63) PT_PRO1PL(0.56) RIGHT(0.55),YES,False
video_13_149_signer_YES_1,NS_SALLY GREAT LOOK PT_DEM3 WHAT OKAY YES RIGHT ONE PT_LOC,NS_SALLY(0.70) GREAT(0.70) LOOK(0.67) PT_DEM3(0.67) WHAT(0.66) OKAY(0.57) YES(0.57) RIGHT(0.48) ONE(0.48) PT_LOC(0.45),YES,False
video_14_52_signer_YES_1,GREAT YES RIGHT PT_DEM3 WHAT LOOK GOOD,GREAT(0.77) YES(0.69) RIGHT(0.68) PT_DEM3(0.66) WHAT(0.56) LOOK(0.54) GOOD(0.53),YES,False
video_14_79_signer_YES_1,YES PT_PRO2 RIGHT CAN NS_POSSUM LOOK PT_DEM3 WHAT,YES(0.75) PT_PRO2(0.60) RIGHT(0.57) CAN(0.55) NS_POSSUM(0.54) LOOK(0.52) PT_DEM3(0.52) WHAT(0.46),YES,False
video_14_82_signer_YES_1,OKAY LOOK YES WATCH PT_PRO1PL BYE RIGHT,OKAY(0.82) LOOK(0.78) YES(0.70) WATCH(0.63) PT_PRO1PL(0.59) BYE(0.56) RIGHT(0.53),YES,False
video_15_47_signer_YES_1,YES RIGHT LOOK OKAY PT_PRO1PL,YES(0.69) RIGHT(0.65) LOOK(0.61) OKAY(0.53) PT_PRO1PL(0.48),YES,False
video_1_1_signer_LOOK_1,LOOK,LOOK(1.00),LOOK,True
video_1_59_signer_LOOK_1,CAN PT_PRO2 NS_POSSUM SEE YES HAVE PT_DEM3 DO WHAT PT_PRO1PL NOW WANT LOOK PT_PRO3,CAN(0.74) PT_PRO2(0.70) NS_POSSUM(0.59) SEE(0.58) YES(0.57) HAVE(0.55) PT_DEM3(0.55) DO(0.54) WHAT(0.52) PT_PRO1PL(0.52) NOW(0.52) WANT(0.49) LOOK(0.47) PT_PRO3(0.45),LOOK,False
video_1_67_signer_LOOK_1,LOOK PT_DEM3 WHAT PT_LOC NS_SALLY GREAT OKAY RIGHT YES PUT NOW ONE GOOD,LOOK(0.75) PT_DEM3(0.68) WHAT(0.63) PT_LOC(0.60) NS_SALLY(0.57) GREAT(0.54) OKAY(0.54) RIGHT(0.52) YES(0.51) PUT(0.48) NOW(0.47) ONE(0.47) GOOD(0.46),LOOK,False
video_1_73_signer_LOOK_1,WATCH OKAY BYE OK PT_PRO1PL RIGHT LOOK,WATCH(0.89) OKAY(0.87) BYE(0.81) OK(0.79) PT_PRO1PL(0.49) RIGHT(0.48) LOOK(0.47),LOOK,False
video_1_85_signer_LOOK_1,BYE NS_SKIP LOOK PT_PRO1PL GO,BYE(0.92) NS_SKIP(0.70) LOOK(0.68) PT_PRO1PL(0.64) GO(0.49),LOOK,False
video_1_86_signer_LOOK_1,OKAY WATCH OK PT_PRO1PL GO,OKAY(0.80) WATCH(0.75) OK(0.67) PT_PRO1PL(0.58) GO(0.57),LOOK,False
video_3_7_signer_LOOK_1,HELLO BYE NS_SALLY EVERYONE LOOK NS_POSSUM NS_SKIP,HELLO(0.87) BYE(0.83) NS_SALLY(0.66) EVERYONE(0.64) LOOK(0.50) NS_POSSUM(0.47) NS_SKIP(0.46),LOOK,False
video_3_8_signer_LOOK_1,YES GREAT LOOK WHAT PT_DEM3 NS_POSSUM PT_PRO2 NS_SALLY RIGHT,YES(0.73) GREAT(0.66) LOOK(0.60) WHAT(0.59) PT_DEM3(0.58) NS_POSSUM(0.50) PT_PRO2(0.48) NS_SALLY(0.47) RIGHT(0.46),LOOK,False
video_3_13_signer_LOOK_1,YES GREAT WHAT RIGHT PT_DEM3 OKAY PT_PRO1 NS_SALLY LOOK,YES(0.76) GREAT(0.64) WHAT(0.63) RIGHT(0.58) PT_DEM3(0.58) OKAY(0.53) PT_PRO1(0.47) NS_SALLY(0.46) LOOK(0.45),LOOK,False
video_3_46_signer_LOOK_1,YES RIGHT WATCH PT_PRO1PL LOOK GO KNOW,YES(0.79) RIGHT(0.60) WATCH(0.59) PT_PRO1PL(0.58) LOOK(0.54) GO(0.52) KNOW(0.52),LOOK,False
video_4_44_signer_LOOK_1,GREAT YES RIGHT OKAY LOOK PT_DEM3 GOOD OK,GREAT(0.75) YES(0.73) RIGHT(0.66) OKAY(0.54) LOOK(0.54) PT_DEM3(0.51) GOOD(0.49) OK(0.45),LOOK,False
video_4_56_signer_LOOK_1,YES RIGHT WATCH GREAT KNOW LOOK PT_DEM3 WHAT OKAY PT_PRO1 CAN PT_PRO2 GO,YES(0.77) RIGHT(0.62) WATCH(0.61) GREAT(0.60) KNOW(0.59) LOOK(0.54) PT_DEM3(0.53) WHAT(0.49) OKAY(0.49) PT_PRO1(0.47) CAN(0.47) PT_PRO2(0.46) GO(0.46),LOOK,False
video_4_121_signer_LOOK_1,BYE YES RIGHT WATCH LOOK HELLO OKAY,BYE(0.77) YES(0.66) RIGHT(0.66) WATCH(0.65) LOOK(0.64) HELLO(0.55) OKAY(0.46),LOOK,False
video_5_8_signer_LOOK_1,BYE HELLO EVERYONE NS_SKIP LOOK PT_PRO1PL,BYE(0.92) HELLO(0.64) EVERYONE(0.58) NS_SKIP(0.55) LOOK(0.53) PT_PRO1PL(0.45),LOOK,False
video_5_70_signer_LOOK_1,BYE HELLO OK RIGHT NS_SKIP EVERYONE,BYE(0.96) HELLO(0.78) OK(0.58) RIGHT(0.50) NS_SKIP(0.48) EVERYONE(0.47),LOOK,False
video_7_22_signer_LOOK_1,SEE PT_PRO2 GREAT,SEE(0.87) PT_PRO2(0.79) GREAT(0.70),LOOK,False
video_7_38_signer_LOOK_1,YES RIGHT NS_POSSUM PT_DEM3 LOOK WHAT PT_PRO2 GOOD SEE GREAT,YES(0.82) RIGHT(0.75) NS_POSSUM(0.66) PT_DEM3(0.62) LOOK(0.60) WHAT(0.59) PT_PRO2(0.57) GOOD(0.55) SEE(0.55) GREAT(0.50),LOOK,False
video_7_53_signer_LOOK_1,GREAT NO YES GOOD WATCH RIGHT WHAT,GREAT(0.87) NO(0.75) YES(0.71) GOOD(0.71) WATCH(0.63) RIGHT(0.58) WHAT(0.53),LOOK,False
video_9_36_signer_LOOK_1,GREAT YES RIGHT LOOK OK PT_DEM3 OKAY GOOD WHAT NOW,GREAT(0.81) YES(0.66) RIGHT(0.65) LOOK(0.59) OK(0.58) PT_DEM3(0.57) OKAY(0.49) GOOD(0.48) WHAT(0.48) NOW(0.45),LOOK,False
video_2_72_signer_THINK_1,BYE HELLO EVERYONE LOOK RIGHT NS_SKIP,BYE(0.88) HELLO(0.79) EVERYONE(0.67) LOOK(0.63) RIGHT(0.60) NS_SKIP(0.47),THINK,False
video_2_88_signer_THINK_1,GO YES PT_PRO1 PT_PRO1PL GREAT,GO(0.63) YES(0.48) PT_PRO1(0.47) PT_PRO1PL(0.46) GREAT(0.45),THINK,False
video_4_15_signer_THINK_1,OKAY WATCH RIGHT YES LOOK BYE OK PT_DEM3,OKAY(0.81) WATCH(0.71) RIGHT(0.65) YES(0.65) LOOK(0.64) BYE(0.55) OK(0.49) PT_DEM3(0.49),THINK,False
video_4_25_signer_THINK_1,GREAT YES GO RIGHT WATCH OKAY KNOW OK LOOK BYE,GREAT(0.77) YES(0.72) GO(0.64) RIGHT(0.63) WATCH(0.62) OKAY(0.56) KNOW(0.54) OK(0.50) LOOK(0.50) BYE(0.50),THINK,False
video_4_26_signer_THINK_1,OKAY GO YES LOOK PT_PRO1PL GREAT KNOW CAN RIGHT WATCH OK,OKAY(0.67) GO(0.65) YES(0.62) LOOK(0.57) PT_PRO1PL(0.54) GREAT(0.53) KNOW(0.50) CAN(0.49) RIGHT(0.49) WATCH(0.48) OK(0.46),THINK,False
video_4_57_signer_THINK_1,BYE LOOK WATCH OKAY PT_PRO1PL RIGHT,BYE(0.94) LOOK(0.89) WATCH(0.69) OKAY(0.58) PT_PRO1PL(0.48) RIGHT(0.47),THINK,False
video_5_73_signer_THINK_1,BYE LOOK RIGHT YES NS_SKIP WATCH OKAY HELLO,BYE(0.88) LOOK(0.70) RIGHT(0.65) YES(0.64) NS_SKIP(0.56) WATCH(0.54) OKAY(0.54) HELLO(0.53),THINK,False
video_6_25_signer_THINK_1,OKAY WATCH RIGHT OK YES LOOK GREAT,OKAY(0.84) WATCH(0.79) RIGHT(0.66) OK(0.64) YES(0.64) LOOK(0.59) GREAT(0.56),THINK,False
video_6_48_signer_THINK_1,OKAY WATCH PT_PRO1PL OK BYE LOOK RIGHT GO,OKAY(0.81) WATCH(0.70) PT_PRO1PL(0.59) OK(0.59) BYE(0.55) LOOK(0.52) RIGHT(0.51) GO(0.46),THINK,False
video_6_71_signer_THINK_1,BYE WATCH OKAY OK RIGHT LOOK NS_SKIP PT_PRO1PL,BYE(0.97) WATCH(0.93) OKAY(0.89) OK(0.78) RIGHT(0.58) LOOK(0.54) NS_SKIP(0.53) PT_PRO1PL(0.52),THINK,False
video_7_46_signer_THINK_1,YES RIGHT LOOK WATCH NS_POSSUM KNOW PT_PRO2 PT_DEM3 SEE,YES(0.79) RIGHT(0.73) LOOK(0.55) WATCH(0.53) NS_POSSUM(0.52) KNOW(0.52) PT_PRO2(0.51) PT_DEM3(0.48) SEE(0.47),THINK,False
video_8_30_signer_THINK_1,YES LOOK RIGHT WATCH BYE OKAY PT_PRO1PL,YES(0.78) LOOK(0.74) RIGHT(0.72) WATCH(0.61) BYE(0.60) OKAY(0.59) PT_PRO1PL(0.54),THINK,False
video_8_31_signer_THINK_1,YES RIGHT LOOK WATCH OKAY PT_DEM3 PT_PRO2 BYE NS_POSSUM,YES(0.84) RIGHT(0.74) LOOK(0.63) WATCH(0.58) OKAY(0.51) PT_DEM3(0.49) PT_PRO2(0.47) BYE(0.46) NS_POSSUM(0.45),THINK,False
video_10_93_signer_THINK_1,WATCH RIGHT GREAT BYE YES OKAY LOOK OK GOOD,WATCH(0.79) RIGHT(0.75) GREAT(0.72) BYE(0.67) YES(0.62) OKAY(0.59) LOOK(0.50) OK(0.48) GOOD(0.46),THINK,False
video_11_17_signer_THINK_1,BYE WATCH PT_PRO1PL OKAY LOOK RIGHT OK,BYE(0.92) WATCH(0.80) PT_PRO1PL(0.68) OKAY(0.66) LOOK(0.60) RIGHT(0.55) OK(0.49),THINK,False
video_12_68_signer_THINK_1,OKAY WATCH OK BYE RIGHT PT_PRO1PL LOOK,OKAY(0.82) WATCH(0.81) OK(0.72) BYE(0.65) RIGHT(0.53) PT_PRO1PL(0.48) LOOK(0.46),THINK,False
video_13_45_signer_THINK_1,OKAY PT_PRO1PL WATCH GO OK BYE RIGHT YES,OKAY(0.78) PT_PRO1PL(0.71) WATCH(0.70) GO(0.60) OK(0.58) BYE(0.56) RIGHT(0.52) YES(0.50),THINK,False
video_14_51_signer_THINK_1,OKAY PT_PRO1PL WATCH RIGHT YES LOOK,OKAY(0.65) PT_PRO1PL(0.65) WATCH(0.63) RIGHT(0.61) YES(0.59) LOOK(0.47),THINK,False
video_14_61_signer_THINK_1,BYE WATCH OKAY OK PT_PRO1PL RIGHT NS_SKIP LOOK,BYE(0.84) WATCH(0.82) OKAY(0.72) OK(0.60) PT_PRO1PL(0.60) RIGHT(0.59) NS_SKIP(0.49) LOOK(0.48),THINK,False
video_14_92_signer_THINK_1,BYE WATCH OKAY OK NS_SKIP RIGHT PT_PRO1PL LOOK,BYE(0.92) WATCH(0.81) OKAY(0.74) OK(0.68) NS_SKIP(0.59) RIGHT(0.59) PT_PRO1PL(0.50) LOOK(0.49),THINK,False
video_16_25_signer_THINK_1,RIGHT OKAY YES WATCH LOOK BYE GREAT,RIGHT(0.74) OKAY(0.74) YES(0.72) WATCH(0.65) LOOK(0.60) BYE(0.55) GREAT(0.46),THINK,False
video_16_28_signer_THINK_1,RIGHT BYE YES WATCH GREAT OKAY OK LOOK,RIGHT(0.76) BYE(0.74) YES(0.63) WATCH(0.59) GREAT(0.56) OKAY(0.54) OK(0.50) LOOK(0.48),THINK,False
video_16_93_signer_THINK_1,BYE WATCH OKAY LOOK PT_PRO1PL RIGHT YES,BYE(0.89) WATCH(0.87) OKAY(0.85) LOOK(0.78) PT_PRO1PL(0.58) RIGHT(0.57) YES(0.57),THINK,False
video_16_183_signer_THINK_1,OKAY WATCH RIGHT OK YES GREAT LOOK BYE,OKAY(0.83) WATCH(0.82) RIGHT(0.69) OK(0.67) YES(0.64) GREAT(0.61) LOOK(0.56) BYE(0.46),THINK,False
video_17_46_signer_THINK_1,GO PT_PRO1PL YES OKAY LOOK GREAT PT_PRO2,GO(0.74) PT_PRO1PL(0.62) YES(0.59) OKAY(0.56) LOOK(0.55) GREAT(0.53) PT_PRO2(0.45),THINK,False
video_17_127_signer_THINK_1,WATCH OKAY BYE RIGHT LOOK YES PT_PRO1PL,WATCH(0.82) OKAY(0.79) BYE(0.77) RIGHT(0.71) LOOK(0.70) YES(0.68) PT_PRO1PL(0.52),THINK,False
video_18_47_signer_THINK_1,NS_POSSUM RIGHT YES SEE PT_PRO2 PT_DEM3 LOOK KNOW,NS_POSSUM(0.72) RIGHT(0.65) YES(0.65) SEE(0.60) PT_PRO2(0.55) PT_DEM3(0.52) LOOK(0.51) KNOW(0.51),THINK,False
video_18_137_signer_THINK_1,WATCH OKAY BYE OK RIGHT LOOK PT_PRO1PL,WATCH(0.97) OKAY(0.95) BYE(0.95) OK(0.88) RIGHT(0.64) LOOK(0.64) PT_PRO1PL(0.59),THINK,False
video_18_154_signer_THINK_1,YES LOOK RIGHT OKAY GREAT PT_DEM3,YES(0.85) LOOK(0.72) RIGHT(0.68) OKAY(0.62) GREAT(0.52) PT_DEM3(0.50),THINK,False
video_18_155_signer_THINK_1,OKAY WATCH BYE OK PT_PRO1PL LOOK GO,OKAY(0.90) WATCH(0.82) BYE(0.82) OK(0.77) PT_PRO1PL(0.76) LOOK(0.68) GO(0.57),THINK,False
video_19_28_signer_THINK_1,BYE EVERYONE RIGHT LOOK HELLO NS_SKIP,BYE(0.94) EVERYONE(0.65) RIGHT(0.64) LOOK(0.64) HELLO(0.63) NS_SKIP(0.49),THINK,False
video_19_171_signer_THINK_1,RIGHT WATCH YES BYE GREAT OKAY LOOK KNOW GO,RIGHT(0.71) WATCH(0.71) YES(0.70) BYE(0.59) GREAT(0.59) OKAY(0.58) LOOK(0.53) KNOW(0.51) GO(0.49),THINK,False
video_19_175_signer_THINK_1,LOOK OKAY WATCH,LOOK(0.89) OKAY(0.68) WATCH(0.54),THINK,False
video_20_37_signer_THINK_1,BYE WATCH RIGHT OKAY LOOK YES NS_SKIP PT_PRO1PL,BYE(0.90) WATCH(0.84) RIGHT(0.70) OKAY(0.65) LOOK(0.61) YES(0.53) NS_SKIP(0.50) PT_PRO1PL(0.48),THINK,False
video_20_109_signer_THINK_1,BYE OK WATCH NS_SKIP RIGHT OKAY LOOK,BYE(0.96) OK(0.71) WATCH(0.57) NS_SKIP(0.51) RIGHT(0.50) OKAY(0.48) LOOK(0.48),THINK,False
video_20_111_signer_THINK_1,WATCH BYE OKAY RIGHT LOOK OK YES PT_PRO1PL NS_SKIP,WATCH(0.89) BYE(0.87) OKAY(0.82) RIGHT(0.67) LOOK(0.61) OK(0.56) YES(0.51) PT_PRO1PL(0.50) NS_SKIP(0.49),THINK,False
video_20_136_signer_THINK_1,LOOK PT_DEM3 HELLO BYE OKAY NS_SKIP GOOD RIGHT PT_LOC NOW THANK-YOU,LOOK(0.73) PT_DEM3(0.62) HELLO(0.58) BYE(0.55) OKAY(0.54) NS_SKIP(0.52) GOOD(0.52) RIGHT(0.51) PT_LOC(0.50) NOW(0.46) THANK-YOU(0.45),THINK,False
video_22_104_signer_THINK_1,YES RIGHT PT_PRO2 SEE PT_DEM3 WATCH LOOK OKAY CAN NS_POSSUM,YES(0.70) RIGHT(0.67) PT_PRO2(0.60) SEE(0.55) PT_DEM3(0.51) WATCH(0.50) LOOK(0.48) OKAY(0.48) CAN(0.47) NS_POSSUM(0.46),THINK,False
video_22_140_signer_THINK_1,BYE HELLO EVERYONE THANK-YOU NS_SKIP WATCH RIGHT,BYE(0.91) HELLO(0.79) EVERYONE(0.67) THANK-YOU(0.56) NS_SKIP(0.55) WATCH(0.52) RIGHT(0.52),THINK,False
video_22_199_signer_THINK_1,LOOK BYE YES OKAY RIGHT PT_PRO1PL NS_SKIP,LOOK(0.75) BYE(0.70) YES(0.69) OKAY(0.59) RIGHT(0.57) PT_PRO1PL(0.49) NS_SKIP(0.45),THINK,False
video_23_27_signer_THINK_1,LOOK BYE,LOOK(0.99) BYE(0.98),THINK,False
video_23_30_signer_THINK_1,BYE OKAY WATCH OK LOOK PT_PRO1PL,BYE(0.94) OKAY(0.93) WATCH(0.88) OK(0.84) LOOK(0.76) PT_PRO1PL(0.55),THINK,False
video_24_36_signer_THINK_1,BYE WATCH LOOK RIGHT PT_PRO1PL OKAY YES,BYE(0.96) WATCH(0.83) LOOK(0.69) RIGHT(0.63) PT_PRO1PL(0.56) OKAY(0.47) YES(0.46),THINK,False
video_24_81_signer_THINK_1,YES RIGHT BYE LOOK WATCH,YES(0.80) RIGHT(0.76) BYE(0.68) LOOK(0.65) WATCH(0.59),THINK,False
video_24_140_signer_THINK_1,OKAY WATCH GREAT OK YES LOOK BYE RIGHT GO,OKAY(0.84) WATCH(0.80) GREAT(0.79) OK(0.74) YES(0.68) LOOK(0.64) BYE(0.57) RIGHT(0.56) GO(0.48),THINK,False
video_24_149_signer_THINK_1,OKAY WATCH YES RIGHT LOOK OK GREAT,OKAY(0.85) WATCH(0.81) YES(0.76) RIGHT(0.73) LOOK(0.60) OK(0.60) GREAT(0.58),THINK,False
video_25_87_signer_THINK_1,BYE LOOK YES RIGHT WATCH PT_PRO1PL OKAY,BYE(0.88) LOOK(0.73) YES(0.66) RIGHT(0.65) WATCH(0.65) PT_PRO1PL(0.53) OKAY(0.50),THINK,False
video_26_53_signer_THINK_1,BYE WATCH OK LOOK OKAY,BYE(0.98) WATCH(0.73) OK(0.73) LOOK(0.64) OKAY(0.57),THINK,False
video_26_55_signer_THINK_1,BYE LOOK RIGHT YES WATCH NS_SKIP,BYE(0.74) LOOK(0.69) RIGHT(0.67) YES(0.66) WATCH(0.52) NS_SKIP(0.46),THINK,False
video_28_22_signer_THINK_1,BYE LOOK,BYE(0.97) LOOK(0.86),THINK,False
video_28_165_signer_THINK_1,YES GREAT RIGHT LOOK PT_PRO2 GO,YES(0.82) GREAT(0.68) RIGHT(0.66) LOOK(0.57) PT_PRO2(0.48) GO(0.46),THINK,False
video_29_20_signer_THINK_1,LOOK,LOOK(1.00),THINK,False
