clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_7_48_signer_YES_1,YES RIGHT GREAT OK PT_DEM3 WHAT LOOK,YES(0.89) RIGHT(0.85) GREAT(0.80) OK(0.53) PT_DEM3(0.52) WHAT(0.50) LOOK(0.48),YES,False
video_7_55_signer_YES_1,YES GREAT RIGHT WHAT PT_DEM3 OK GOOD,YES(0.77) GREAT(0.73) RIGHT(0.68) WHAT(0.56) PT_DEM3(0.53) OK(0.51) GOOD(0.48),YES,False
video_7_71_signer_YES_1,GREAT YES RIGHT WHAT PT_DEM3 GOOD LOOK,GREAT(0.86) YES(0.85) RIGHT(0.82) WHAT(0.69) PT_DEM3(0.67) GOOD(0.59) LOOK(0.49),YES,False
video_8_41_signer_YES_1,LOOK YES GREAT RIGHT OKAY OK PT_DEM3 PT_PRO1PL ONE,LOOK(0.69) YES(0.68) GREAT(0.67) RIGHT(0.67) OKAY(0.62) OK(0.61) PT_DEM3(0.58) PT_PRO1PL(0.48) ONE(0.47),YES,False
video_9_27_signer_YES_1,NS_POSSUM YES PT_PRO2 WHAT LOOK PT_PRO3 GO NO GREAT PT_DEM3 RIGHT,NS_POSSUM(0.73) YES(0.73) PT_PRO2(0.69) WHAT(0.63) LOOK(0.62) PT_PRO3(0.62) GO(0.60) NO(0.59) GREAT(0.57) PT_DEM3(0.53) RIGHT(0.50),YES,False
video_9_59_signer_YES_1,GREAT YES LOOK RIGHT PT_DEM3 GOOD OKAY OK GO WHAT,GREAT(0.84) YES(0.80) LOOK(0.64) RIGHT(0.58) PT_DEM3(0.56) GOOD(0.56) OKAY(0.53) OK(0.49) GO(0.49) WHAT(0.46),YES,False
video_9_80_signer_YES_1,LOOK PT_DEM3 WHAT YES GREAT RIGHT NS_POSSUM PT_LOC NS_SALLY,LOOK(0.81) PT_DEM3(0.67) WHAT(0.62) YES(0.60) GREAT(0.59) RIGHT(0.58) NS_POSSUM(0.57) PT_LOC(0.56) NS_SALLY(0.46),YES,False
video_9_85_signer_YES_1,GREAT YES WHAT GO PT_DEM3 NO RIGHT NS_POSSUM NS_SALLY,GREAT(0.73) YES(0.72) WHAT(0.57) GO(0.55) PT_DEM3(0.52) NO(0.52) RIGHT(0.52) NS_POSSUM(0.47) NS_SALLY(0.45),YES,False
video_9_86_signer_YES_1,YES WHAT GREAT NS_POSSUM PT_DEM3 LOOK NS_SALLY,YES(0.74) WHAT(0.70) GREAT(0.66) NS_POSSUM(0.66) PT_DEM3(0.57) LOOK(0.56) NS_SALLY(0.50),YES,False
video_9_91_signer_YES_1,YES NS_POSSUM GREAT WHAT NO PT_DEM3 RIGHT,YES(0.80) NS_POSSUM(0.72) GREAT(0.64) WHAT(0.61) NO(0.58) PT_DEM3(0.52) RIGHT(0.51),YES,False
video_10_28_signer_YES_1,YES GO GREAT BYE LOOK HELLO NS_POSSUM OKAY OK NO,YES(0.72) GO(0.71) GREAT(0.68) BYE(0.54) LOOK(0.54) HELLO(0.54) NS_POSSUM(0.48) OKAY(0.48) OK(0.48) NO(0.47),YES,False
video_10_30_signer_YES_1,YES RIGHT GREAT LOOK OK OKAY,YES(0.83) RIGHT(0.71) GREAT(0.67) LOOK(0.59) OK(0.53) OKAY(0.52),YES,False
video_10_49_signer_YES_1,YES NS_POSSUM GREAT LOOK PT_PRO3 PT_PRO2 WHAT NO RIGHT PT_DEM3 GO,YES(0.91) NS_POSSUM(0.84) GREAT(0.76) LOOK(0.67) PT_PRO3(0.67) PT_PRO2(0.66) WHAT(0.64) NO(0.59) RIGHT(0.53) PT_DEM3(0.49) GO(0.48),YES,False
video_10_61_signer_YES_1,YES NS_POSSUM WHAT PT_DEM3 PT_PRO2 RIGHT PT_PRO1 HAVE PT_PRO3 GREAT SEE VERY CAN,YES(0.71) NS_POSSUM(0.63) WHAT(0.62) PT_DEM3(0.59) PT_PRO2(0.56) RIGHT(0.55) PT_PRO1(0.54) HAVE(0.54) PT_PRO3(0.54) GREAT(0.52) SEE(0.50) VERY(0.48) CAN(0.47),YES,False
video_10_92_signer_YES_1,GREAT YES RIGHT GOOD WHAT PT_DEM3 OK NO OKAY,GREAT(0.87) YES(0.80) RIGHT(0.77) GOOD(0.64) WHAT(0.60) PT_DEM3(0.60) OK(0.51) NO(0.48) OKAY(0.46),YES,False
video_11_50_signer_YES_1,OKAY RIGHT WATCH YES OK BYE LOOK,OKAY(0.70) RIGHT(0.63) WATCH(0.63) YES(0.55) OK(0.52) BYE(0.50) LOOK(0.46),YES,False
video_11_53_signer_YES_1,YES GREAT OK RIGHT OKAY LOOK WATCH,YES(0.79) GREAT(0.66) OK(0.66) RIGHT(0.64) OKAY(0.55) LOOK(0.52) WATCH(0.49),YES,False
video_11_57_signer_YES_1,NS_SALLY HELLO LOOK BYE YES GO,NS_SALLY(0.67) HELLO(0.62) LOOK(0.58) BYE(0.57) YES(0.52) GO(0.46),YES,False
video_11_60_signer_YES_1,YES GO GREAT LOOK NO NS_POSSUM PT_PRO3 HELLO PT_PRO2 RIGHT OKAY,YES(0.86) GO(0.82) GREAT(0.80) LOOK(0.68) NO(0.59) NS_POSSUM(0.59) PT_PRO3(0.57) HELLO(0.51) PT_PRO2(0.51) RIGHT(0.50) OKAY(0.46),YES,False
video_11_71_signer_YES_1,YES OKAY RIGHT OK LOOK GREAT WATCH PT_DEM3 PT_PRO1PL,YES(0.69) OKAY(0.68) RIGHT(0.64) OK(0.63) LOOK(0.62) GREAT(0.61) WATCH(0.49) PT_DEM3(0.49) PT_PRO1PL(0.45),YES,False
video_11_89_signer_YES_1,OKAY YES GREAT RIGHT NS_SALLY OK PT_DEM3 WHAT LOOK,OKAY(0.72) YES(0.65) GREAT(0.63) RIGHT(0.61) NS_SALLY(0.57) OK(0.54) PT_DEM3(0.47) WHAT(0.46) LOOK(0.45),YES,False
video_11_115_signer_YES_1,YES GREAT RIGHT LOOK PT_DEM3 OK OKAY PT_PRO2 CAN WHAT,YES(0.71) GREAT(0.68) RIGHT(0.60) LOOK(0.57) PT_DEM3(0.55) OK(0.52) OKAY(0.49) PT_PRO2(0.48) CAN(0.46) WHAT(0.45),YES,False
video_13_36_signer_YES_1,GO LOOK YES BYE RIGHT WATCH PT_PRO1PL OKAY KNOW,GO(0.67) LOOK(0.64) YES(0.61) BYE(0.58) RIGHT(0.57) WATCH(0.55) PT_PRO1PL(0.55) OKAY(0.54) KNOW(0.46),YES,False
video_13_63_signer_YES_1,GREAT RIGHT YES GOOD SEE NO PT_DEM3 NS_POSSUM WHAT PT_PRO2,GREAT(0.82) RIGHT(0.61) YES(0.61) GOOD(0.61) SEE(0.58) NO(0.58) PT_DEM3(0.52) NS_POSSUM(0.51) WHAT(0.49) PT_PRO2(0.48),YES,False
video_13_69_signer_YES_1,OKAY RIGHT GO YES LOOK OK WATCH,OKAY(0.66) RIGHT(0.61) GO(0.56) YES(0.56) LOOK(0.55) OK(0.50) WATCH(0.50),YES,False
video_13_78_signer_YES_1,YES GREAT RIGHT OK OKAY PT_DEM3 LOOK,YES(0.87) GREAT(0.80) RIGHT(0.77) OK(0.69) OKAY(0.61) PT_DEM3(0.47) LOOK(0.46),YES,False
video_13_81_signer_YES_1,OKAY GO BYE OK YES RIGHT LOOK WATCH PT_PRO1PL NS_SKIP,OKAY(0.77) GO(0.75) BYE(0.73) OK(0.71) YES(0.67) RIGHT(0.59) LOOK(0.59) WATCH(0.55) PT_PRO1PL(0.52) NS_SKIP(0.50),YES,False
video_13_109_signer_YES_1,OKAY GREAT OK LOOK PT_DEM3 WHAT SEE RIGHT,OKAY(0.80) GREAT(0.68) OK(0.64) LOOK(0.54) PT_DEM3(0.53) WHAT(0.49) SEE(0.48) RIGHT(0.46),YES,False
video_13_133_signer_YES_1,YES GREAT OK RIGHT OKAY WATCH LOOK,YES(0.88) GREAT(0.83) OK(0.78) RIGHT(0.77) OKAY(0.73) WATCH(0.56) LOOK(0.49),YES,False
video_13_135_signer_YES_1,OK OKAY YES WATCH RIGHT GREAT LOOK PT_PRO1PL,OK(0.78) OKAY(0.73) YES(0.73) WATCH(0.67) RIGHT(0.60) GREAT(0.59) LOOK(0.57) PT_PRO1PL(0.54),YES,False
video_13_149_signer_YES_1,NS_SALLY LOOK YES OKAY GREAT,NS_SALLY(0.77) LOOK(0.70) YES(0.55) OKAY(0.54) GREAT(0.54),YES,False
video_14_52_signer_YES_1,GREAT YES RIGHT OK OKAY PT_DEM3 LOOK GOOD WHAT,GREAT(0.86) YES(0.85) RIGHT(0.80) OK(0.67) OKAY(0.65) PT_DEM3(0.55) LOOK(0.50) GOOD(0.48) WHAT(0.45),YES,False
video_14_79_signer_YES_1,YES RIGHT GREAT NS_POSSUM NO LOOK GO PT_DEM3 PT_PRO2,YES(0.81) RIGHT(0.68) GREAT(0.65) NS_POSSUM(0.63) NO(0.63) LOOK(0.62) GO(0.51) PT_DEM3(0.49) PT_PRO2(0.47),YES,False
video_14_82_signer_YES_1,SEE OKAY OK LIKE NS_SKIP COME RIGHT BYE LOOK PT_DEM3 CAN ONE,SEE(0.76) OKAY(0.74) OK(0.71) LIKE(0.62) NS_SKIP(0.59) COME(0.58) RIGHT(0.58) BYE(0.56) LOOK(0.52) PT_DEM3(0.51) CAN(0.50) ONE(0.46),YES,False
video_15_47_signer_YES_1,YES RIGHT GREAT LOOK GO OK OKAY NO,YES(0.86) RIGHT(0.74) GREAT(0.67) LOOK(0.60) GO(0.55) OK(0.53) OKAY(0.53) NO(0.50),YES,False
video_2_72_signer_THINK_1,BYE EVERYONE HELLO RIGHT,BYE(0.84) EVERYONE(0.80) HELLO(0.70) RIGHT(0.47),THINK,False
video_2_88_signer_THINK_1,GREAT RIGHT YES PT_DEM3 GOOD WHAT PT_PRO2 SEE OK,GREAT(0.81) RIGHT(0.63) YES(0.60) PT_DEM3(0.57) GOOD(0.56) WHAT(0.54) PT_PRO2(0.47) SEE(0.47) OK(0.46),THINK,False
video_4_15_signer_THINK_1,LOOK BYE RIGHT GO OKAY PT_PRO1PL,LOOK(0.68) BYE(0.64) RIGHT(0.55) GO(0.51) OKAY(0.46) PT_PRO1PL(0.45),THINK,False
video_4_25_signer_THINK_1,LOOK GREAT YES SEE RIGHT OKAY GO,LOOK(0.69) GREAT(0.64) YES(0.61) SEE(0.60) RIGHT(0.55) OKAY(0.54) GO(0.53),THINK,False
video_4_26_signer_THINK_1,OKAY OK GO BYE LOOK YES RIGHT GREAT,OKAY(0.76) OK(0.72) GO(0.71) BYE(0.62) LOOK(0.61) YES(0.59) RIGHT(0.58) GREAT(0.54),THINK,False
video_4_57_signer_THINK_1,BYE HELLO EVERYONE,BYE(0.96) HELLO(0.75) EVERYONE(0.69),THINK,False
video_5_73_signer_THINK_1,LOOK YES OKAY RIGHT PT_PRO1PL GO OK CAN,LOOK(0.69) YES(0.62) OKAY(0.60) RIGHT(0.59) PT_PRO1PL(0.49) GO(0.49) OK(0.49) CAN(0.47),THINK,False
video_6_25_signer_THINK_1,YES OKAY LOOK OK RIGHT WATCH GREAT GO PT_PRO1PL,YES(0.69) OKAY(0.68) LOOK(0.63) OK(0.62) RIGHT(0.60) WATCH(0.59) GREAT(0.59) GO(0.56) PT_PRO1PL(0.50),THINK,False
video_6_48_signer_THINK_1,YES PT_PRO2 RIGHT NS_POSSUM GO LOOK PT_PRO1PL GREAT CAN PT_DEM3 SEE,YES(0.69) PT_PRO2(0.60) RIGHT(0.55) NS_POSSUM(0.55) GO(0.54) LOOK(0.54) PT_PRO1PL(0.51) GREAT(0.50) CAN(0.50) PT_DEM3(0.47) SEE(0.46),THINK,False
video_6_71_signer_THINK_1,LOOK GO BYE,LOOK(0.61) GO(0.51) BYE(0.50),THINK,False
video_7_46_signer_THINK_1,YES RIGHT LOOK KNOW NS_POSSUM NO GREAT GO,YES(0.76) RIGHT(0.66) LOOK(0.63) KNOW(0.55) NS_POSSUM(0.54) NO(0.52) GREAT(0.51) GO(0.50),THINK,False
video_8_30_signer_THINK_1,YES LOOK GO RIGHT NO NS_POSSUM GREAT OKAY,YES(0.70) LOOK(0.65) GO(0.64) RIGHT(0.62) NO(0.59) NS_POSSUM(0.58) GREAT(0.54) OKAY(0.49),THINK,False
video_8_31_signer_THINK_1,RIGHT YES LOOK NS_POSSUM KNOW,RIGHT(0.63) YES(0.55) LOOK(0.52) NS_POSSUM(0.51) KNOW(0.46),THINK,False
video_10_93_signer_THINK_1,YES GO NO RIGHT LOOK KNOW GREAT OKAY WATCH OK NS_POSSUM,YES(0.74) GO(0.64) NO(0.62) RIGHT(0.61) LOOK(0.59) KNOW(0.58) GREAT(0.53) OKAY(0.52) WATCH(0.49) OK(0.47) NS_POSSUM(0.46),THINK,False
video_11_17_signer_THINK_1,BYE PT_PRO1PL LOOK WATCH GO,BYE(0.74) PT_PRO1PL(0.58) LOOK(0.54) WATCH(0.52) GO(0.52),THINK,False
video_12_68_signer_THINK_1,WATCH RIGHT OKAY YES PT_PRO1PL SEE,WATCH(0.69) RIGHT(0.57) OKAY(0.52) YES(0.52) PT_PRO1PL(0.51) SEE(0.49),THINK,False
video_13_45_signer_THINK_1,PT_PRO1PL SEE PT_PRO2 HAVE GO CAN KNOW PT_PRO3,PT_PRO1PL(0.66) SEE(0.63) PT_PRO2(0.60) HAVE(0.58) GO(0.57) CAN(0.57) KNOW(0.56) PT_PRO3(0.47),THINK,False
video_14_51_signer_THINK_1,RIGHT PT_PRO1PL YES KNOW LOOK SEE CAN OKAY,RIGHT(0.57) PT_PRO1PL(0.53) YES(0.52) KNOW(0.49) LOOK(0.49) SEE(0.47) CAN(0.46) OKAY(0.45),THINK,False
video_14_61_signer_THINK_1,BYE RIGHT LOOK GO HELLO,BYE(0.75) RIGHT(0.60) LOOK(0.54) GO(0.53) HELLO(0.45),THINK,False
video_14_92_signer_THINK_1,WATCH BYE OKAY GO LOOK RIGHT PT_PRO1PL YES OK KNOW,WATCH(0.70) BYE(0.67) OKAY(0.64) GO(0.59) LOOK(0.57) RIGHT(0.57) PT_PRO1PL(0.55) YES(0.53) OK(0.52) KNOW(0.47),THINK,False
video_16_25_signer_THINK_1,YES RIGHT GO OKAY LOOK GREAT OK PT_PRO1PL,YES(0.73) RIGHT(0.63) GO(0.60) OKAY(0.59) LOOK(0.57) GREAT(0.56) OK(0.53) PT_PRO1PL(0.48),THINK,False
video_16_28_signer_THINK_1,GO LOOK NS_POSSUM YES PT_PRO3 PT_PRO2 GREAT NO SEE RIGHT PT_DEM3,GO(0.73) LOOK(0.71) NS_POSSUM(0.68) YES(0.67) PT_PRO3(0.61) PT_PRO2(0.60) GREAT(0.59) NO(0.57) SEE(0.56) RIGHT(0.46) PT_DEM3(0.45),THINK,False
video_16_93_signer_THINK_1,LOOK GO WATCH PT_PRO1PL BYE YES RIGHT KNOW,LOOK(0.61) GO(0.60) WATCH(0.59) PT_PRO1PL(0.56) BYE(0.51) YES(0.49) RIGHT(0.49) KNOW(0.45),THINK,False
video_16_183_signer_THINK_1,YES OKAY RIGHT OK LOOK PT_PRO1PL WATCH,YES(0.72) OKAY(0.71) RIGHT(0.68) OK(0.66) LOOK(0.59) PT_PRO1PL(0.57) WATCH(0.51),THINK,False
video_17_46_signer_THINK_1,LOOK SEE GO PT_PRO2 PT_LOC NS_POSSUM,LOOK(0.70) SEE(0.67) GO(0.59) PT_PRO2(0.50) PT_LOC(0.49) NS_POSSUM(0.47),THINK,False
video_17_127_signer_THINK_1,BYE LOOK RIGHT HELLO,BYE(0.87) LOOK(0.62) RIGHT(0.58) HELLO(0.47),THINK,False
video_18_47_signer_THINK_1,YES RIGHT NS_POSSUM LOOK NO PT_PRO2 GO GREAT KNOW PT_DEM3,YES(0.74) RIGHT(0.66) NS_POSSUM(0.63) LOOK(0.61) NO(0.57) PT_PRO2(0.51) GO(0.49) GREAT(0.47) KNOW(0.46) PT_DEM3(0.45),THINK,False
video_18_137_signer_THINK_1,WATCH BYE OKAY RIGHT PT_PRO1PL YES LOOK OK,WATCH(0.85) BYE(0.74) OKAY(0.71) RIGHT(0.62) PT_PRO1PL(0.56) YES(0.50) LOOK(0.48) OK(0.47),THINK,False
video_18_154_signer_THINK_1,YES LOOK NS_POSSUM GREAT RIGHT GO NO PT_PRO2 PT_DEM3 WHAT OKAY,YES(0.80) LOOK(0.72) NS_POSSUM(0.65) GREAT(0.64) RIGHT(0.62) GO(0.60) NO(0.56) PT_PRO2(0.54) PT_DEM3(0.49) WHAT(0.47) OKAY(0.46),THINK,False
video_18_155_signer_THINK_1,BYE OKAY GO LOOK OK RIGHT PT_PRO1PL NS_SKIP YES,BYE(0.69) OKAY(0.68) GO(0.68) LOOK(0.59) OK(0.53) RIGHT(0.48) PT_PRO1PL(0.47) NS_SKIP(0.46) YES(0.45),THINK,False
video_19_28_signer_THINK_1,BYE HELLO EVERYONE,BYE(0.81) HELLO(0.70) EVERYONE(0.65),THINK,False
video_19_171_signer_THINK_1,NO NS_POSSUM KNOW YES RIGHT HELLO PT_PRO1,NO(0.55) NS_POSSUM(0.54) KNOW(0.53) YES(0.48) RIGHT(0.47) HELLO(0.47) PT_PRO1(0.45),THINK,False
video_19_175_signer_THINK_1,OKAY BYE RIGHT LOOK OK WATCH,OKAY(0.74) BYE(0.65) RIGHT(0.64) LOOK(0.57) OK(0.51) WATCH(0.49),THINK,False
video_20_37_signer_THINK_1,BYE EVERYONE HELLO RIGHT WATCH,BYE(0.82) EVERYONE(0.58) HELLO(0.52) RIGHT(0.50) WATCH(0.49),THINK,False
video_20_109_signer_THINK_1,BYE LOOK PT_LOC NS_POSSUM HELLO GO SEE HERE,BYE(0.74) LOOK(0.65) PT_LOC(0.61) NS_POSSUM(0.58) HELLO(0.55) GO(0.51) SEE(0.51) HERE(0.47),THINK,False
video_20_111_signer_THINK_1,RIGHT OKAY WATCH YES LOOK GO BYE PT_PRO1PL OK KNOW,RIGHT(0.67) OKAY(0.63) WATCH(0.56) YES(0.55) LOOK(0.55) GO(0.53) BYE(0.51) PT_PRO1PL(0.49) OK(0.47) KNOW(0.46),THINK,False
video_20_136_signer_THINK_1,BYE ONE TWO SEE PT_LOC PT_DEM3 OKAY WHAT LOOK GOOD HERE NS_SKIP HELLO NOW LIKE GET OK COME NS_POSSUM NEED RIGHT PT_PRO2,BYE(0.81) ONE(0.80) TWO(0.78) SEE(0.75) PT_LOC(0.69) PT_DEM3(0.65) OKAY(0.65) WHAT(0.64) LOOK(0.61) GOOD(0.61) HERE(0.59) NS_SKIP(0.57) HELLO(0.56) NOW(0.55) LIKE(0.55) GET(0.54) OK(0.54) COME(0.54) NS_POSSUM(0.52) NEED(0.52) RIGHT(0.51) PT_PRO2(0.49),THINK,False
video_22_104_signer_THINK_1,YES LOOK NO KNOW RIGHT NS_POSSUM GO GREAT HAVE PT_PRO1 SEE PT_DEM3,YES(0.65) LOOK(0.60) NO(0.59) KNOW(0.58) RIGHT(0.58) NS_POSSUM(0.57) GO(0.55) GREAT(0.52) HAVE(0.50) PT_PRO1(0.48) SEE(0.46) PT_DEM3(0.46),THINK,False
video_22_140_signer_THINK_1,YES KNOW GO NS_POSSUM LOOK NO RIGHT PT_PRO2 SEE HAVE NOT GREAT PT_PRO1 PT_DEM3,YES(0.69) KNOW(0.64) GO(0.63) NS_POSSUM(0.62) LOOK(0.60) NO(0.58) RIGHT(0.57) PT_PRO2(0.53) SEE(0.50) HAVE(0.49) NOT(0.47) GREAT(0.46) PT_PRO1(0.46) PT_DEM3(0.45),THINK,False
video_22_199_signer_THINK_1,NS_POSSUM LOOK SEE PT_PRO2 PT_PRO3 GO BYE HAVE,NS_POSSUM(0.64) LOOK(0.64) SEE(0.60) PT_PRO2(0.60) PT_PRO3(0.56) GO(0.56) BYE(0.48) HAVE(0.45),THINK,False
video_23_27_signer_THINK_1,BYE HELLO LOOK OK,BYE(1.00) HELLO(0.80) LOOK(0.57) OK(0.54),THINK,False
video_23_30_signer_THINK_1,GO OKAY BYE LOOK OK RIGHT NS_SKIP PT_PRO1PL,GO(0.69) OKAY(0.68) BYE(0.67) LOOK(0.61) OK(0.57) RIGHT(0.53) NS_SKIP(0.53) PT_PRO1PL(0.49),THINK,False
video_24_36_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.96) EVERYONE(0.80) HELLO(0.72),THINK,False
video_24_81_signer_THINK_1,HELLO BYE EVERYONE RIGHT,HELLO(0.58) BYE(0.55) EVERYONE(0.54) RIGHT(0.49),THINK,False
video_24_140_signer_THINK_1,LOOK OKAY GO GREAT RIGHT YES BYE OK,LOOK(0.72) OKAY(0.69) GO(0.64) GREAT(0.54) RIGHT(0.50) YES(0.49) BYE(0.49) OK(0.45),THINK,False
video_24_149_signer_THINK_1,LOOK GO WATCH YES PT_PRO1PL KNOW,LOOK(0.71) GO(0.64) WATCH(0.57) YES(0.57) PT_PRO1PL(0.55) KNOW(0.46),THINK,False
video_25_87_signer_THINK_1,RIGHT BYE LOOK OKAY,RIGHT(0.60) BYE(0.54) LOOK(0.53) OKAY(0.47),THINK,False
video_26_53_signer_THINK_1,GO BYE OKAY LOOK YES NS_SKIP NS_SALLY PT_PRO1PL HELLO RIGHT,GO(0.75) BYE(0.74) OKAY(0.61) LOOK(0.59) YES(0.58) NS_SKIP(0.55) NS_SALLY(0.51) PT_PRO1PL(0.51) HELLO(0.49) RIGHT(0.47),THINK,False
video_26_55_signer_THINK_1,BYE RIGHT HELLO NS_POSSUM,BYE(0.67) RIGHT(0.59) HELLO(0.55) NS_POSSUM(0.48),THINK,False
video_28_22_signer_THINK_1,BYE LOOK HELLO,BYE(0.94) LOOK(0.78) HELLO(0.61),THINK,False
video_28_165_signer_THINK_1,GO YES LOOK GREAT NS_POSSUM PT_PRO3 PT_PRO2 BYE PT_PRO1PL NO RIGHT HELLO NS_SKIP,GO(0.71) YES(0.71) LOOK(0.58) GREAT(0.57) NS_POSSUM(0.56) PT_PRO3(0.54) PT_PRO2(0.53) BYE(0.51) PT_PRO1PL(0.50) NO(0.50) RIGHT(0.49) HELLO(0.47) NS_SKIP(0.46),THINK,False
video_29_20_signer_THINK_1,BYE LOOK RIGHT WATCH GO,BYE(0.83) LOOK(0.66) RIGHT(0.55) WATCH(0.48) GO(0.47),THINK,False
video_29_91_signer_THINK_1,OKAY LOOK GO RIGHT NS_SALLY,OKAY(0.67) LOOK(0.58) GO(0.55) RIGHT(0.53) NS_SALLY(0.46),THINK,False
video_29_117_signer_THINK_1,OKAY LOOK RIGHT BYE WATCH PT_PRO1PL OK YES,OKAY(0.69) LOOK(0.65) RIGHT(0.64) BYE(0.61) WATCH(0.55) PT_PRO1PL(0.52) OK(0.48) YES(0.45),THINK,False
video_29_162_signer_THINK_1,BYE RIGHT HELLO EVERYONE LOOK,BYE(0.86) RIGHT(0.62) HELLO(0.61) EVERYONE(0.48) LOOK(0.48),THINK,False
video_30_9_signer_THINK_1,LOOK GO BYE,LOOK(0.81) GO(0.60) BYE(0.55),THINK,False
video_30_67_signer_THINK_1,YES GO NO WATCH LOOK RIGHT OK PT_PRO1PL OKAY KNOW,YES(0.74) GO(0.70) NO(0.70) WATCH(0.68) LOOK(0.61) RIGHT(0.56) OK(0.55) PT_PRO1PL(0.54) OKAY(0.49) KNOW(0.45),THINK,False
video_31_57_signer_THINK_1,YES RIGHT WATCH GO KNOW LOOK PT_PRO1PL BYE OKAY,YES(0.65) RIGHT(0.59) WATCH(0.58) GO(0.57) KNOW(0.56) LOOK(0.52) PT_PRO1PL(0.49) BYE(0.45) OKAY(0.45),THINK,False
video_31_74_signer_THINK_1,BYE LOOK RIGHT OKAY PT_PRO1PL GO NS_SALLY,BYE(0.71) LOOK(0.67) RIGHT(0.58) OKAY(0.58) PT_PRO1PL(0.51) GO(0.51) NS_SALLY(0.46),THINK,False
video_32_43_signer_THINK_1,BYE HELLO NS_POSSUM LOOK GO NO,BYE(0.75) HELLO(0.71) NS_POSSUM(0.70) LOOK(0.57) GO(0.52) NO(0.48),THINK,False
video_33_54_signer_THINK_1,OKAY GO BYE OK RIGHT LOOK YES NS_SKIP PT_PRO1PL WATCH,OKAY(0.67) GO(0.64) BYE(0.62) OK(0.61) RIGHT(0.60) LOOK(0.55) YES(0.52) NS_SKIP(0.47) PT_PRO1PL(0.46) WATCH(0.46),THINK,False
video_33_55_signer_THINK_1,PT_PRO2 GO YES PT_PRO3 NS_POSSUM SEE CAN RIGHT,PT_PRO2(0.63) GO(0.60) YES(0.60) PT_PRO3(0.60) NS_POSSUM(0.56) SEE(0.52) CAN(0.51) RIGHT(0.47),THINK,False
video_33_151_signer_THINK_1,YES RIGHT LOOK OKAY WATCH OK PT_PRO1PL BYE GO,YES(0.76) RIGHT(0.70) LOOK(0.67) OKAY(0.62) WATCH(0.58) OK(0.54) PT_PRO1PL(0.52) BYE(0.50) GO(0.49),THINK,False
video_34_49_signer_THINK_1,RIGHT YES KNOW HELLO BYE,RIGHT(0.60) YES(0.53) KNOW(0.51) HELLO(0.48) BYE(0.46),THINK,False
video_34_71_signer_THINK_1,BYE LOOK HELLO OKAY,BYE(0.73) LOOK(0.62) HELLO(0.49) OKAY(0.46),THINK,False
video_34_82_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.91) EVERYONE(0.74) HELLO(0.58),THINK,False
video_34_118_signer_THINK_1,YES LOOK RIGHT GO GREAT OKAY NS_POSSUM,YES(0.72) LOOK(0.71) RIGHT(0.62) GO(0.54) GREAT(0.54) OKAY(0.52) NS_POSSUM(0.47),THINK,False
video_35_18_signer_THINK_1,YES LOOK GREAT RIGHT PT_DEM3,YES(0.69) LOOK(0.67) GREAT(0.62) RIGHT(0.56) PT_DEM3(0.52),THINK,False
video_35_49_signer_THINK_1,GREAT YES RIGHT NO GO GOOD,GREAT(0.67) YES(0.64) RIGHT(0.56) NO(0.48) GO(0.48) GOOD(0.48),THINK,False
video_1_20_signer_WHAT_1,OKAY WATCH RIGHT OK YES,OKAY(0.70) WATCH(0.57) RIGHT(0.57) OK(0.53) YES(0.51),WHAT,False
video_1_74_signer_WHAT_1,GREAT RIGHT GOOD YES OK OKAY PT_DEM3 WHAT WATCH,GREAT(0.86) RIGHT(0.68) GOOD(0.66) YES(0.64) OK(0.58) OKAY(0.54) PT_DEM3(0.51) WHAT(0.48) WATCH(0.46),WHAT,False
video_1_92_signer_WHAT_1,YES RIGHT GREAT LOOK PT_DEM3 NS_POSSUM OKAY NO OK KNOW,YES(0.76) RIGHT(0.68) GREAT(0.65) LOOK(0.53) PT_DEM3(0.50) NS_POSSUM(0.49) OKAY(0.48) NO(0.47) OK(0.47) KNOW(0.46),WHAT,False
video_2_18_signer_WHAT_1,YES NO RIGHT GREAT LOOK OKAY GO OK,YES(0.82) NO(0.73) RIGHT(0.69) GREAT(0.67) LOOK(0.59) OKAY(0.59) GO(0.52) OK(0.48),WHAT,False
video_2_29_signer_WHAT_1,GREAT WHAT OKAY PT_DEM3 RIGHT YES,GREAT(0.87) WHAT(0.74) OKAY(0.70) PT_DEM3(0.62) RIGHT(0.57) YES(0.54),WHAT,False
video_2_38_signer_WHAT_1,LOOK YES WHAT PT_DEM3 GREAT RIGHT OKAY NS_SALLY PT_PRO2 NS_POSSUM CAN,LOOK(0.64) YES(0.62) WHAT(0.60) PT_DEM3(0.56) GREAT(0.55) RIGHT(0.54) OKAY(0.51) NS_SALLY(0.50) PT_PRO2(0.50) NS_POSSUM(0.45) CAN(0.45),WHAT,False
video_2_47_signer_WHAT_1,YES GREAT OKAY RIGHT OK NS_SALLY PT_DEM3 WHAT LOOK,YES(0.69) GREAT(0.69) OKAY(0.65) RIGHT(0.58) OK(0.57) NS_SALLY(0.56) PT_DEM3(0.49) WHAT(0.48) LOOK(0.47),WHAT,False
