Video_Name,Video_Clip_Name,Subtitle,Split,Signer_ID,subtitle_clean,word_count,has_conv_kw
Video_24,video_24_22,good morning everybody .,train,2,good morning everybody,3,True
Video_24,video_24_23,what .,train,2,what,1,True
Video_24,video_24_29,hello .,train,1,hello,1,True
Video_24,video_24_30,hello .,train,2,hello,1,True
Video_24,video_24_31,good morning .,train,1,good morning,2,True
Video_24,video_24_33,sally is it ready .,train,2,sally is it ready,4,True
Video_24,video_24_34,yes it is ready .,train,1,yes it is ready,4,True
Video_24,video_24_39,one spot only where it rained nowhere else .,train,2,one spot only where it rained nowhere else,8,True
Video_24,video_24_42,anyway look at it boiling .,train,1,anyway look at it boiling,5,True
Video_24,video_24_45,where is it going .,train,2,where is it going,4,True
Video_24,video_24_47,like when i was cooking my eggs before .,train,1,like when i was cooking my eggs before,8,True
Video_24,video_24_49,look the bubbles become steam .,train,2,look the bubbles become steam,5,True
Video_24,video_24_56,i think we have finished our breakfast .,train,2,i think we have finished our breakfast,7,True
Video_24,video_24_59,yes .,train,2,yes,1,True
Video_24,video_24_60,let us go .,test,1,let us go,3,True
Video_24,video_24_61,possum what happened .,train,1,possum what happened,3,True
Video_24,video_24_62,all the water in my bucket is gone .,train,1,all the water in my bucket is gone,8,True
Video_24,video_24_63,where did it go .,train,1,where did it go,4,True
Video_24,video_24_65,nowhere else .,train,2,nowhere else,2,True
Video_24,video_24_66,no possum it did not rain .,train,1,no possum it did not rain,6,True
Video_24,video_24_72,where does rain come from .,train,2,where does rain come from,5,True
Video_24,video_24_74,become steam .,train,1,become steam,2,True
Video_24,video_24_76,when the clouds get heavy it rains .,train,1,when the clouds get heavy it rains,7,True
Video_24,video_24_77,sally is it like a sponge .,test,2,sally is it like a sponge,6,True
Video_24,video_24_79,yes that is like a cloud possum .,train,1,yes that is like a cloud possum,7,True
Video_24,video_24_83,well there is something that we can use .,train,1,well there is something that we can use,8,True
Video_24,video_24_90,yes please .,train,2,yes please,2,True
Video_24,video_24_91,let us go inside .,train,1,let us go inside,4,True
Video_24,video_24_96,can you get the instructions out please .,train,1,can you get the instructions out please,7,True
Video_24,video_24_103,okay .,train,1,okay,1,True
Video_24,video_24_106,can you do that for me please .,test,1,can you do that for me please,7,True
Video_24,video_24_114,good .,train,1,good,1,True
Video_24,video_24_115,great .,train,1,great,1,True
Video_24,video_24_116,that is great .,train,1,that is great,3,True
Video_24,video_24_118,it is got all these ridges .,train,1,it is got all these ridges,6,True
Video_24,video_24_120,so we are going to use plasticine .,train,1,so we are going to use plasticine,7,True
Video_24,video_24_121,can you break some bits off .,train,1,can you break some bits off,6,True
Video_24,video_24_122,put them in the bottom please .,train,1,put them in the bottom please,6,True
Video_24,video_24_123,now it is nice and even .,train,1,now it is nice and even,6,True
Video_24,video_24_125,now it is level .,train,1,now it is level,4,True
Video_24,video_24_127,can you find zero on that for me .,train,1,can you find zero on that for me,8,True
Video_24,video_24_132,that is great .,train,1,that is great,3,True
Video_24,video_24_133,now we need to add the lid .,train,1,now we need to add the lid,7,True
Video_24,video_24_134,no not like that possum .,train,1,no not like that possum,5,True
Video_24,video_24_135,can you please take the lid off .,train,1,can you please take the lid off,7,True
Video_24,video_24_136,no the other way around .,dev,1,no the other way around,5,True
Video_24,video_24_137,there you go .,dev,1,there you go,3,True
Video_24,video_24_140,i think we are finished .,dev,1,i think we are finished,5,True
Video_24,video_24_144,yeah okay .,test,1,yeah okay,2,True
Video_24,video_24_147,good timing .,train,1,good timing,2,True
Video_24,video_24_148,it looks like it might rain soon .,train,1,it looks like it might rain soon,7,True
Video_24,video_24_153,yeah let us watch .,train,2,yeah let us watch,4,True
Video_24,video_24_154,that was great .,train,1,that was great,3,True
Video_24,video_24_155,possum look it is starting to rain .,train,1,possum look it is starting to rain,7,True
Video_24,video_24_156,wait .,train,1,wait,1,True
Video_24,video_24_160,i am just joking .,train,2,i am just joking,4,True
Video_24,video_24_162,thanks for watching .,train,2,thanks for watching,3,True
Video_24,video_24_163,see you next time .,train,1,see you next time,4,True
Video_24,video_24_164,bye .,train,2,bye,1,True
Video_24,video_24_165,bye .,train,2,bye,1,True
Video_25,video_25_0,hello .,train,1,hello,1,True
Video_25,video_25_1,look .,train,1,look,1,True
Video_25,video_25_2,look .,train,1,look,1,True
Video_25,video_25_3,i am sally .,train,1,i am sally,3,True
Video_25,video_25_4,i am possum .,train,2,i am possum,3,True
Video_25,video_25_5,hello .,train,2,hello,1,True
Video_25,video_25_6,hi sally .,train,2,hi sally,2,True
Video_25,video_25_7,hi possum .,test,1,hi possum,2,True
Video_25,video_25_8,hi everyone .,train,1,hi everyone,2,True
Video_25,video_25_9,hello everyone .,train,2,hello everyone,2,True
Video_25,video_25_10,sally that looks very heavy .,train,2,sally that looks very heavy,5,True
Video_25,video_25_12,yes please .,train,1,yes please,2,True
Video_25,video_25_16,you see this bit here .,train,1,you see this bit here,5,True
Video_25,video_25_17,that bit is made to hold heavy things .,train,1,that bit is made to hold heavy things,8,True
Video_25,video_25_18,you see how it is above the ground .,train,1,you see how it is above the ground,8,True
Video_25,video_25_25,okay no worries .,train,2,okay no worries,3,True
Video_25,video_25_26,hi possum .,train,9,hi possum,2,True
Video_25,video_25_27,hi jay .,dev,2,hi jay,2,True
Video_25,video_25_28,jay come inside .,train,2,jay come inside,3,True
Video_25,video_25_30,okay bye jay .,train,2,okay bye jay,3,True
Video_25,video_25_32,bye jay .,train,2,bye jay,2,True
Video_25,video_25_33,bye jay see you .,train,2,bye jay see you,4,True
Video_25,video_25_39,yes .,dev,2,yes,1,True
Video_25,video_25_40,i know .,train,2,i know,2,True
Video_25,video_25_42,what .,train,1,what,1,True
Video_25,video_25_51,what is he got to do with it .,train,1,what is he got to do with it,8,True
Video_25,video_25_56,come on quick .,test,2,come on quick,3,True
Video_25,video_25_57,good .,train,2,good,1,True
Video_25,video_25_60,what do you think is inside .,train,1,what do you think is inside,6,True
Video_25,video_25_61,i was imagining all sorts of different things .,train,2,i was imagining all sorts of different things,8,True
Video_25,video_25_62,but i really do not know .,train,2,but i really do not know,6,True
Video_25,video_25_64,do you have the key .,train,1,do you have the key,5,True
Video_25,video_25_65,nope .,dev,2,nope,1,True
Video_25,video_25_66,where are the instructions .,train,1,where are the instructions,4,True
Video_25,video_25_67,i do not have them .,train,2,i do not have them,5,True
Video_25,video_25_68,look hi jay .,train,1,look hi jay,3,True
Video_25,video_25_69,hi jay .,train,2,hi jay,2,True
Video_25,video_25_71,it is locked do you have the key .,train,1,it is locked do you have the key,8,True
Video_25,video_25_74,let us see .,train,1,let us see,3,True
Video_25,video_25_75,sally what does it say .,train,2,sally what does it say,5,True
Video_25,video_25_80,thank you .,train,2,thank you,2,True
Video_25,video_25_83,i know .,train,2,i know,2,True
Video_25,video_25_84,what is it .,dev,1,what is it,3,True
Video_25,video_25_85,what a great present .,train,1,what a great present,4,True
Video_25,video_25_86,what is it .,train,2,what is it,3,True
Video_25,video_25_87,i think it is a go kart .,train,1,i think it is a go kart,7,True
Video_25,video_25_89,yes wheels .,train,1,yes wheels,2,True
Video_25,video_25_90,can we make it now sally .,dev,2,can we make it now sally,6,True
Video_25,video_25_91,yes we can .,train,1,yes we can,3,True
Video_25,video_25_94,okay .,train,2,okay,1,True
Video_25,video_25_95,there okay .,train,2,there okay,2,True
Video_25,video_25_99,okay .,train,9,okay,1,True
Video_25,video_25_102,great .,train,2,great,1,True
Video_25,video_25_103,hi sally look .,train,2,hi sally look,3,True
Video_25,video_25_105,look where you sit .,train,1,look where you sit,4,True
Video_25,video_25_109,this has wheels too .,train,2,this has wheels too,4,True
Video_25,video_25_111,yes i know you love wheels possum .,train,1,yes i know you love wheels possum,7,True
Video_25,video_25_113,shall we watch .,train,1,shall we watch,3,True
Video_25,video_25_114,yeah let us watch .,train,2,yeah let us watch,4,True
Video_25,video_25_116,that was great .,train,2,that was great,3,True
Video_25,video_25_120,yes of course you can go on .,test,1,yes of course you can go on,7,True
Video_25,video_25_121,good .,train,1,good,1,True
Video_25,video_25_123,great have fun .,test,1,great have fun,3,True
Video_25,video_25_127,i will go and bring some lunch out .,train,1,i will go and bring some lunch out,8,True
Video_25,video_25_129,thanks for watching .,train,2,thanks for watching,3,True
Video_25,video_25_130,see you next time .,train,1,see you next time,4,True
Video_25,video_25_131,bye .,train,1,bye,1,True
Video_25,video_25_133,bye .,dev,1,bye,1,True
Video_26,video_26_0,hello .,train,1,hello,1,True
Video_26,video_26_1,look .,train,1,look,1,True
Video_26,video_26_2,look！ .,train,1,look,1,True
Video_26,video_26_3,i am sally .,dev,1,i am sally,3,True
Video_26,video_26_4,i am possum .,train,2,i am possum,3,True
Video_26,video_26_5,hello .,train,2,hello,1,True
Video_26,video_26_6,hello .,train,1,hello,1,True
Video_26,video_26_8,captain blackbeard you saved yourself this time .,train,1,captain blackbeard you saved yourself this time,7,True
Video_26,video_26_9,goodbye goodbye .,test,1,goodbye goodbye,2,True
Video_26,video_26_12,hello everyone .,train,1,hello everyone,2,True
Video_26,video_26_14,i need to go inside and make lunch .,train,1,i need to go inside and make lunch,8,True
Video_26,video_26_17,how would i start it .,test,2,how would i start it,5,True
Video_26,video_26_18,well you start it with something nice .,train,1,well you start it with something nice,7,True
Video_26,video_26_19,or something interesting that is just happened .,train,1,or something interesting that is just happened,7,True
Video_26,video_26_20,i know .,train,2,i know,2,True
Video_26,video_26_25,i know .,train,2,i know,2,True
Video_26,video_26_28,i know .,train,2,i know,2,True
Video_26,video_26_36,i know .,train,2,i know,2,True
Video_26,video_26_38,what did he look like .,train,2,what did he look like,5,True
Video_26,video_26_39,who me .,test,1,who me,2,True
Video_26,video_26_40,no the possum is best friend .,train,1,no the possum is best friend,6,True
Video_26,video_26_43,yes .,train,2,yes,1,True
Video_26,video_26_46,okay ready .,train,1,okay ready,2,True
Video_26,video_26_48,yes i remember that day .,test,1,yes i remember that day,5,True
Video_26,video_26_53,you can start thinking about your story .,train,1,you can start thinking about your story,7,True
Video_26,video_26_54,okay .,train,2,okay,1,True
Video_26,video_26_55,hey possum i was just thinking .,train,1,hey possum i was just thinking,6,True
Video_26,video_26_60,i have got your scrapbook .,train,1,i have got your scrapbook,5,True
Video_26,video_26_63,shall we watch .,train,1,shall we watch,3,True
Video_26,video_26_65,that was great .,train,1,that was great,3,True
Video_26,video_26_68,yes that is true .,train,1,yes that is true,4,True
Video_26,video_26_74,i need to think again .,train,2,i need to think again,5,True
Video_26,video_26_79,it is like when you make a sandwich .,test,1,it is like when you make a sandwich,8,True
Video_26,video_26_81,now what would you like on your sandwich .,train,1,now what would you like on your sandwich,8,True
Video_26,video_26_83,okay then possum .,train,1,okay then possum,3,True
Video_26,video_26_85,sally look .,train,2,sally look,2,True
Video_26,video_26_86,that looks great .,train,1,that looks great,3,True
Video_26,video_26_88,what happened next .,dev,1,what happened next,3,True
Video_26,video_26_92,sally look .,train,2,sally look,2,True
Video_26,video_26_98,what happened next .,train,2,what happened next,3,True
Video_26,video_26_104,yes that is part of the story .,train,1,yes that is part of the story,7,True
Video_26,video_26_105,draw that now possum .,train,1,draw that now possum,4,True
Video_26,video_26_107,look sally .,train,2,look sally,2,True
Video_26,video_26_110,now what happened next .,train,1,now what happened next,4,True
Video_26,video_26_114,now you can draw that .,train,1,now you can draw that,5,True
Video_26,video_26_115,sally i am all finished .,train,2,sally i am all finished,5,True
Video_26,video_26_116,what a beautiful drawing possum .,dev,1,what a beautiful drawing possum,5,True
Video_26,video_26_117,that is great .,train,1,that is great,3,True
Video_26,video_26_118,yes i remember the whole story .,train,2,yes i remember the whole story,6,True
Video_26,video_26_119,that is great .,train,1,that is great,3,True
Video_26,video_26_120,my visitor is here let us see .,train,1,my visitor is here let us see,7,True
Video_26,video_26_123,hello possum .,train,9,hello possum,2,True
Video_26,video_26_124,hello possum .,train,2,hello possum,2,True
Video_26,video_26_128,this will be fun watch this .,test,1,this will be fun watch this,6,True
Video_26,video_26_130,yes he is here .,train,2,yes he is here,4,True
Video_26,video_26_134,jay it is you look jay .,train,2,jay it is you look jay,6,True
Video_26,video_26_136,do you remember .,train,2,do you remember,3,True
Video_26,video_26_137,this is you .,train,9,this is you,3,True
Video_26,video_26_138,what about this .,test,2,what about this,3,True
Video_26,video_26_139,i am very strong .,train,2,i am very strong,4,True
Video_26,video_26_145,thanks for watching .,train,2,thanks for watching,3,True
Video_26,video_26_146,see you next time .,train,1,see you next time,4,True
Video_26,video_26_147,bye .,train,1,bye,1,True
Video_26,video_26_148,bye .,train,2,bye,1,True
Video_26,video_26_149,jay look .,train,2,jay look,2,True
Video_26,video_26_150,what about this .,train,9,what about this,3,True
Video_26,video_26_151,this is me .,train,2,this is me,3,True
Video_27,video_27_0,hello .,train,1,hello,1,True
Video_27,video_27_1,look .,train,1,look,1,True
Video_27,video_27_2,look .,train,1,look,1,True
Video_27,video_27_3,i am sally .,train,1,i am sally,3,True
Video_27,video_27_4,i am possum .,train,2,i am possum,3,True
Video_27,video_27_5,hello .,train,2,hello,1,True
Video_27,video_27_6,hello .,train,1,hello,1,True
Video_27,video_27_7,hello everyone .,train,1,hello everyone,2,True
Video_27,video_27_9,hello possum .,train,1,hello possum,2,True
Video_27,video_27_10,hi sally .,train,2,hi sally,2,True
Video_27,video_27_11,hello sally .,train,2,hello sally,2,True
Video_27,video_27_12,hello possum .,train,1,hello possum,2,True
Video_27,video_27_16,yes that is true .,train,1,yes that is true,4,True
Video_27,video_27_17,what were you doing up there .,test,1,what were you doing up there,6,True
Video_27,video_27_21,i know .,train,1,i know,2,True
Video_27,video_27_25,that means this letter flew here .,train,1,that means this letter flew here,6,True
Video_27,video_27_28,yes .,train,1,yes,1,True
Video_27,video_27_29,no .,train,1,no,1,True
Video_27,video_27_30,it can not fly .,train,1,it can not fly,4,True
Video_27,video_27_33,i get it now .,train,2,i get it now,4,True
Video_27,video_27_35,it can not actually fly .,dev,2,it can not actually fly,5,True
Video_27,video_27_37,but you can make something that does fly .,train,1,but you can make something that does fly,8,True
Video_27,video_27_41,it is not windy enough .,train,1,it is not windy enough,5,True
Video_27,video_27_45,we can how .,train,2,we can how,3,True
Video_27,video_27_47,yes please .,test,2,yes please,2,True
Video_27,video_27_49,yeah let us watch .,train,2,yeah let us watch,4,True
Video_27,video_27_59,i will show you .,train,1,i will show you,4,True
Video_27,video_27_61,now get the straw .,train,1,now get the straw,4,True
Video_27,video_27_62,now put them together .,train,1,now put them together,4,True
Video_27,video_27_65,now blow above the straw .,train,1,now blow above the straw,5,True
Video_27,video_27_69,look .,train,1,look,1,True
Video_27,video_27_73,yes .,train,1,yes,1,True
Video_27,video_27_82,it is always interesting to learn new things .,train,1,it is always interesting to learn new things,8,True
Video_27,video_27_87,can you get them out please .,train,1,can you get them out please,6,True
Video_27,video_27_90,it says how to make a paper plane .,train,1,it says how to make a paper plane,8,True
Video_27,video_27_92,now we just need a piece of paper .,train,1,now we just need a piece of paper,8,True
Video_27,video_27_97,that is good .,train,1,that is good,3,True
Video_27,video_27_98,right now place it flat on the table .,train,1,right now place it flat on the table,8,True
Video_27,video_27_99,good now fold the corners in .,train,1,good now fold the corners in,6,True
Video_27,video_27_100,good .,train,1,good,1,True
Video_27,video_27_104,great .,train,1,great,1,True
Video_27,video_27_105,now fold the point back .,train,1,now fold the point back,5,True
Video_27,video_27_107,great now fold it again .,train,1,great now fold it again,5,True
Video_27,video_27_110,that is great possum .,train,2,that is great possum,4,True
Video_27,video_27_111,look sally .,train,2,look sally,2,True
Video_27,video_27_115,would you like to throw it now .,train,1,would you like to throw it now,7,True
Video_27,video_27_117,look .,train,1,look,1,True
Video_27,video_27_117_1,look .,train,1,look,1,True
Video_27,video_27_120,yes of course you can .,dev,1,yes of course you can,5,True
Video_27,video_27_122,off you go .,train,1,off you go,3,True
Video_27,video_27_123,sally watch me .,dev,2,sally watch me,3,True
Video_27,video_27_124,i am going to show you something .,dev,2,i am going to show you something,7,True
Video_27,video_27_127,see you sally .,test,2,see you sally,3,True
Video_27,video_27_128,look at all of these .,train,1,look at all of these,5,True
Video_27,video_27_130,hello possum .,train,1,hello possum,2,True
Video_27,video_27_131,hi sally .,train,2,hi sally,2,True
Video_27,video_27_132,sally watch this flight .,train,2,sally watch this flight,4,True
Video_27,video_27_133,no .,test,1,no,1,True
Video_27,video_27_134,possum you can not fly .,dev,1,possum you can not fly,5,True
Video_27,video_27_136,no sally .,train,2,no sally,2,True
Video_27,video_27_139,that was great .,train,1,that was great,3,True
Video_27,video_27_140,that was great possum .,train,1,that was great possum,4,True
Video_27,video_27_143,that is okay .,train,2,that is okay,3,True
Video_27,video_27_150,you have done a great job possum .,test,1,you have done a great job possum,7,True
Video_27,video_27_151,sally look .,train,2,sally look,2,True
Video_27,video_27_153,yes .,train,1,yes,1,True
Video_27,video_27_155,yes yes you can .,train,1,yes yes you can,4,True
Video_27,video_27_156,that is great .,train,1,that is great,3,True
Video_27,video_27_158,thanks for watching .,train,2,thanks for watching,3,True
Video_27,video_27_159,see you next time .,train,1,see you next time,4,True
Video_27,video_27_160,bye .,train,2,bye,1,True
Video_27,video_27_161,bye .,train,1,bye,1,True
Video_28,video_28_0,hello .,train,1,hello,1,True
Video_28,video_28_1,look .,train,1,look,1,True
Video_28,video_28_2,look .,train,1,look,1,True
Video_28,video_28_3,i am sally .,train,1,i am sally,3,True
Video_28,video_28_4,i am possum .,train,2,i am possum,3,True
Video_28,video_28_5,hello .,train,1,hello,1,True
Video_28,video_28_6,hello .,train,2,hello,1,True
Video_28,video_28_7,hello everyone .,train,1,hello everyone,2,True
Video_28,video_28_8,look at my nice neat pile of leaves .,train,1,look at my nice neat pile of leaves,8,True
Video_28,video_28_11,it is nice and tidy now .,train,1,it is nice and tidy now,6,True
Video_28,video_28_15,hello everyone .,train,2,hello everyone,2,True
Video_28,video_28_16,look at that big pile of leaves .,train,2,look at that big pile of leaves,7,True
Video_28,video_28_23,they are not for playing with possum .,train,1,they are not for playing with possum,7,True
Video_28,video_28_25,now they are everywhere .,train,1,now they are everywhere,4,True
Video_28,video_28_28,okay .,train,1,okay,1,True
Video_28,video_28_30,sally that leaf blower is great .,train,2,sally that leaf blower is great,6,True
Video_28,video_28_31,i love watching all those leaves flying around .,train,2,i love watching all those leaves flying around,8,True
Video_28,video_28_33,here let us try it with a towel .,train,2,here let us try it with a towel,8,True
Video_28,video_28_36,sally wait here .,train,2,sally wait here,3,True
Video_28,video_28_37,what .,train,1,what,1,True
Video_28,video_28_38,that was a great boat was not it .,train,1,that was a great boat was not it,8,True
Video_28,video_28_45,sally can we play now .,train,2,sally can we play now,5,True
Video_28,video_28_49,i know how you love to sail .,train,1,i know how you love to sail,7,True
Video_28,video_28_52,you can keep playing okay .,train,1,you can keep playing okay,5,True
Video_28,video_28_53,okay .,train,2,okay,1,True
Video_28,video_28_57,hi sally .,train,2,hi sally,2,True
Video_28,video_28_58,possum what a wonderful boat .,dev,1,possum what a wonderful boat,5,True
Video_28,video_28_60,see look sally .,train,2,see look sally,3,True
Video_28,video_28_64,sally look this sticking up thing .,train,2,sally look this sticking up thing,6,True
Video_28,video_28_66,yes that has called the mast .,train,1,yes that has called the mast,6,True
Video_28,video_28_68,look .,train,2,look,1,True
Video_28,video_28_71,that looks great .,train,1,that looks great,3,True
Video_28,video_28_73,i need to ask him a few questions .,train,1,i need to ask him a few questions,8,True
Video_28,video_28_75,okay bye .,test,2,okay bye,2,True
Video_28,video_28_76,you know possum loves to sail .,train,1,you know possum loves to sail,6,True
Video_28,video_28_81,okay .,train,1,okay,1,True
Video_28,video_28_82,hi sally .,train,2,hi sally,2,True
Video_28,video_28_83,what a great boat .,train,1,what a great boat,4,True
Video_28,video_28_84,that is so good .,train,1,that is so good,4,True
Video_28,video_28_85,but there are two things that are missing .,train,1,but there are two things that are missing,8,True
Video_28,video_28_86,what .,train,2,what,1,True
Video_28,video_28_90,what are they .,dev,2,what are they,3,True
Video_28,video_28_92,that is great .,train,1,that is great,3,True
Video_28,video_28_93,now i have one more thing for you .,train,1,now i have one more thing for you,8,True
Video_28,video_28_96,hello .,train,2,hello,1,True
Video_28,video_28_97,sally i feel like a real sailor now .,train,2,sally i feel like a real sailor now,8,True
Video_28,video_28_99,what .,train,2,what,1,True
Video_28,video_28_102,would you like to go now .,train,1,would you like to go now,6,True
Video_28,video_28_103,now .,train,2,now,1,True
Video_28,video_28_104,yes now .,test,1,yes now,2,True
Video_28,video_28_106,come on possum let us go .,train,1,come on possum let us go,6,True
Video_28,video_28_107,come on in possum .,train,1,come on in possum,4,True
Video_28,video_28_108,sally what a wonderful time we had .,train,2,sally what a wonderful time we had,7,True
Video_28,video_28_110,yes me too possum .,train,1,yes me too possum,4,True
Video_28,video_28_119,yeah let us watch .,train,2,yeah let us watch,4,True
Video_28,video_28_121,sally can we make something like that .,train,2,sally can we make something like that,7,True
Video_28,video_28_127,can you put it on the table .,train,2,can you put it on the table,7,True
Video_28,video_28_133,right now the other way .,train,1,right now the other way,5,True
Video_28,video_28_134,great fantastic .,train,1,great fantastic,2,True
Video_28,video_28_135,now put that down .,train,1,now put that down,4,True
Video_28,video_28_136,now can you please cut me a square .,train,1,now can you please cut me a square,8,True
Video_28,video_28_139,can you cut a triangle please .,train,1,can you cut a triangle please,6,True
Video_28,video_28_145,now we need to assemble it .,train,1,now we need to assemble it,6,True
Video_28,video_28_153,now do the same with the triangle .,train,1,now do the same with the triangle,7,True
Video_28,video_28_154,that looks lovely .,train,1,that looks lovely,3,True
Video_28,video_28_155,now we need to make the mast .,train,1,now we need to make the mast,7,True
Video_28,video_28_157,now put the pencil in the plasticene .,train,1,now put the pencil in the plasticene,7,True
Video_28,video_28_162,yeah sally look .,train,2,yeah sally look,3,True
Video_28,video_28_164,yes it is .,train,1,yes it is,3,True
Video_28,video_28_166,but we had such a great day .,test,1,but we had such a great day,7,True
Video_28,video_28_169,but that is okay .,train,2,but that is okay,4,True
Video_28,video_28_171,okay well our time is up .,train,1,okay well our time is up,6,True
Video_28,video_28_172,thanks for watching .,train,2,thanks for watching,3,True
Video_28,video_28_173,see you next time .,train,1,see you next time,4,True
Video_28,video_28_174,bye .,train,1,bye,1,True
Video_28,video_28_175,bye .,train,2,bye,1,True
Video_29,video_29_0,hello .,train,1,hello,1,True
Video_29,video_29_1,look .,train,1,look,1,True
Video_29,video_29_2,look .,train,1,look,1,True
Video_29,video_29_3,i am sally .,train,1,i am sally,3,True
Video_29,video_29_4,i am possum .,train,2,i am possum,3,True
Video_29,video_29_5,hello .,train,2,hello,1,True
Video_29,video_29_6,hello .,train,1,hello,1,True
Video_29,video_29_11,i think possum will still be asleep .,train,1,i think possum will still be asleep,7,True
Video_29,video_29_13,look .,train,1,look,1,True
Video_29,video_29_14,hi possum .,train,1,hi possum,2,True
Video_29,video_29_15,hello sally .,train,2,hello sally,2,True
Video_29,video_29_16,hello everyone .,train,2,hello everyone,2,True
Video_29,video_29_17,sally is not it such a beautiful day .,dev,2,sally is not it such a beautiful day,8,True
Video_29,video_29_23,yes that is right possum .,train,1,yes that is right possum,5,True
Video_29,video_29_24,all this clean fresh air .,dev,1,all this clean fresh air,5,True
Video_29,video_29_25,do you know where that comes from .,train,1,do you know where that comes from,7,True
Video_29,video_29_26,where .,train,2,where,1,True
Video_29,video_29_31,they are good for climbing .,train,2,they are good for climbing,5,True
Video_29,video_29_32,they are good for living in .,train,2,they are good for living in,6,True
Video_29,video_29_34,they are good for living in .,train,2,they are good for living in,6,True
Video_29,video_29_36,breathing in the clean air .,test,2,breathing in the clean air,5,True
Video_29,video_29_41,can you help me please .,dev,1,can you help me please,5,True
Video_29,video_29_42,yes .,train,2,yes,1,True
Video_29,video_29_43,can you follow me with the wheelbarrow please .,train,1,can you follow me with the wheelbarrow please,8,True
Video_29,video_29_44,okay .,train,2,okay,1,True
Video_29,video_29_46,sally what do we do .,train,2,sally what do we do,5,True
Video_29,video_29_48,we are going to plant some things okay .,train,1,we are going to plant some things okay,8,True
Video_29,video_29_54,there is no room for them to grow .,train,1,there is no room for them to grow,8,True
Video_29,video_29_59,great now why do not you copy me .,train,1,great now why do not you copy me,8,True
Video_29,video_29_60,okay .,train,2,okay,1,True
Video_29,video_29_62,great .,train,2,great,1,True
Video_29,video_29_65,good .,train,1,good,1,True
Video_29,video_29_66,now we just planted in the hole .,train,1,now we just planted in the hole,7,True
Video_29,video_29_68,that is great .,train,1,that is great,3,True
Video_29,video_29_69,that looks lovely possum .,train,1,that looks lovely possum,4,True
Video_29,video_29_71,just around the stem not too much careful .,train,1,just around the stem not too much careful,8,True
Video_29,video_29_73,that is it yes .,train,1,that is it yes,4,True
Video_29,video_29_74,finish enough .,train,2,finish enough,2,True
Video_29,video_29_75,that is enough .,train,1,that is enough,3,True
Video_29,video_29_76,can you do mine please .,train,2,can you do mine please,5,True
Video_29,video_29_77,that is great .,train,1,that is great,3,True
Video_29,video_29_78,sally they look beautiful .,train,2,sally they look beautiful,4,True
Video_29,video_29_96,i will have a look sally .,dev,2,i will have a look sally,6,True
Video_29,video_29_97,no possum .,train,1,no possum,2,True
Video_29,video_29_99,what .,train,2,what,1,True
Video_29,video_29_102,see what is in the gutters .,train,1,see what is in the gutters,6,True
Video_29,video_29_107,hold on let me have a look .,train,2,hold on let me have a look,7,True
Video_29,video_29_108,possum what are you doing .,train,1,possum what are you doing,5,True
Video_29,video_29_116,okay .,train,1,okay,1,True
Video_29,video_29_119,that is a good idea possum .,train,1,that is a good idea possum,6,True
Video_29,video_29_120,i do have this tree .,train,1,i do have this tree,5,True
Video_29,video_29_124,let us do that now then .,train,1,let us do that now then,6,True
Video_29,video_29_125,okay .,train,2,okay,1,True
Video_29,video_29_127,how about over there sally .,test,2,how about over there sally,5,True
Video_29,video_29_128,yes that could work .,train,1,yes that could work,4,True
Video_29,video_29_129,can you go and get the shovel .,train,1,can you go and get the shovel,7,True
Video_29,video_29_130,okay .,train,1,okay,1,True
Video_29,video_29_133,okay .,train,2,okay,1,True
Video_29,video_29_134,yes that looks good .,train,1,yes that looks good,4,True
Video_29,video_29_135,good .,train,2,good,1,True
Video_29,video_29_144,that looks great .,train,2,that looks great,3,True
Video_29,video_29_147,yes it will .,test,1,yes it will,3,True
Video_29,video_29_149,should we go and have something to eat .,test,1,should we go and have something to eat,8,True
Video_29,video_29_150,okay let us go .,train,2,okay let us go,4,True
Video_29,video_29_151,sally look .,train,2,sally look,2,True
Video_29,video_29_153,does this need to be planted .,train,2,does this need to be planted,6,True
Video_29,video_29_154,yes it does possum .,train,1,yes it does possum,4,True
Video_29,video_29_157,make a pot how .,train,2,make a pot how,4,True
Video_29,video_29_158,i will show you when we get inside .,train,1,i will show you when we get inside,8,True
Video_29,video_29_166,yeah let us watch .,train,1,yeah let us watch,4,True
Video_29,video_29_167,that was great .,train,1,that was great,3,True
Video_29,video_29_168,that was great .,test,2,that was great,3,True
Video_29,video_29_169,they made some lovely things did not they .,train,1,they made some lovely things did not they,8,True
Video_29,video_29_171,that is great how exciting .,train,2,that is great how exciting,5,True
Video_29,video_29_172,now first we need to make some glue .,dev,1,now first we need to make some glue,8,True
Video_29,video_29_174,can you please put that into the water .,train,1,can you please put that into the water,8,True
Video_29,video_29_186,i will show you .,train,1,i will show you,4,True
Video_29,video_29_188,good that is fantastic .,train,1,good that is fantastic,4,True
Video_29,video_29_193,now we have finished one coil .,train,1,now we have finished one coil,6,True
Video_29,video_29_196,looks great .,train,2,looks great,2,True
Video_29,video_29_197,yes we have finished it now possum .,train,1,yes we have finished it now possum,7,True
Video_29,video_29_198,sally can we put the plant in now .,train,2,sally can we put the plant in now,8,True
Video_29,video_29_199,not yet it is still wet .,train,1,not yet it is still wet,6,True
Video_29,video_29_203,okay sally .,train,2,okay sally,2,True
